3.747531,3.747661,3.747689,3.751819
3.763965,3.764093,3.764121,3.767545
3.780770,3.780897,3.780926,3.785117
3.797288,3.797417,3.797446,3.800862
3.814086,3.814212,3.814241,3.818396
3.830626,3.830755,3.830784,3.834295
3.847635,3.847762,3.847791,3.851954
3.863860,3.863987,3.864016,3.867489
3.880860,3.880989,3.881018,3.885309
3.897201,3.897329,3.897357,3.900815
3.914192,3.914320,3.914348,3.918679
3.929988,3.930111,3.930139,3.933585
3.947530,3.947659,3.947687,3.951809
3.963962,3.964093,3.964166,3.967657
3.980771,3.980899,3.980927,3.985154
3.997299,3.997426,3.997454,4.001012
4.014000,4.014127,4.014156,4.018396
4.030629,4.030757,4.030786,4.034404
4.046559,4.046683,4.046711,4.050867
4.063959,4.064087,4.064116,4.067633
4.080930,4.081052,4.081080,4.085202
4.096412,4.096504,4.096525,4.098988
4.114192,4.114319,4.114347,4.118544
4.130538,4.130665,4.130693,4.134206
4.147529,4.147655,4.147684,4.151975
4.163866,4.163995,4.164023,4.167484
4.180871,4.180997,4.181026,4.185322
4.197067,4.197189,4.197217,4.200638
4.213939,4.214068,4.214096,4.229257
4.229606,4.229730,4.229754,4.232984
4.247731,4.247860,4.247888,4.251885
4.263962,4.264090,4.264118,4.267715
4.280739,4.280868,4.280896,4.285100
4.297293,4.297422,4.297450,4.300880
4.313460,4.313583,4.313612,4.317723
4.330630,4.330758,4.330787,4.334304
4.347473,4.347673,4.347703,4.351538
4.363871,4.363999,4.364028,4.367499
4.380862,4.380989,4.381017,4.385710
4.397206,4.397335,4.397364,4.400848
4.414020,4.414152,4.414181,4.418550
4.429697,4.429826,4.429854,4.433297
4.447408,4.447536,4.447564,4.451748
4.463949,4.464072,4.464101,4.467517
4.480865,4.480994,4.481022,4.485273
4.497290,4.497419,4.497447,4.500992
4.514115,4.514250,4.514278,4.518481
4.530625,4.530754,4.530783,4.534214
4.547436,4.547563,4.547591,4.551788
4.563962,4.564090,4.564118,4.567623
4.580558,4.580681,4.580709,4.584849
4.597295,4.597430,4.597458,4.600965
4.613936,4.614064,4.614092,4.618259
4.630533,4.630662,4.630691,4.634168
4.647528,4.647656,4.647685,4.652262
4.663864,4.663991,4.664020,4.667486
4.680867,4.681001,4.681029,4.685790
4.696411,4.696536,4.696565,4.699998
4.714225,4.714355,4.714383,4.729687
4.730091,4.730213,4.730237,4.733792
4.747729,4.747858,4.747885,4.751311
4.763965,4.764100,4.764128,4.767664
4.780773,4.780900,4.780929,4.785139
4.797289,4.797417,4.797445,4.800868
4.814071,4.814199,4.814228,4.818431
4.830624,4.830753,4.830781,4.834202
4.847525,4.847646,4.847674,4.851802
4.863965,4.864093,4.864121,4.867634
4.880863,4.880992,4.881021,4.885190
4.897201,4.897329,4.897358,4.900829
4.914190,4.914319,4.914347,4.918637
4.930535,4.930663,4.930692,4.934147
4.947531,4.947658,4.947687,4.951965
4.963426,4.963549,4.963577,4.967012
4.980857,4.980986,4.981015,4.985287
4.997295,4.997423,4.997451,5.000993
5.014074,5.014203,5.014231,5.018444
5.030622,5.030750,5.030778,5.034201
5.046409,5.046534,5.046562,5.050098
5.063965,5.064099,5.064127,5.067737
5.081279,5.081401,5.081428,5.084791
5.097172,5.097301,5.097330,5.100807
5.114247,5.114369,5.114397,5.118513
5.130632,5.130760,5.130789,5.134304
5.147063,5.147198,5.147226,5.151441
5.163874,5.164002,5.164031,5.167491
5.180868,5.180995,5.181023,5.185267
5.197293,5.197422,5.197450,5.200868
5.213991,5.214120,5.214149,5.218268
5.230363,5.230485,5.230513,5.233960
5.247532,5.247661,5.247689,5.251940
5.263959,5.264087,5.264117,5.267578
5.280769,5.280898,5.280927,5.285126
5.297295,5.297423,5.297451,5.300881
5.314187,5.314314,5.314342,5.318507
5.330631,5.330760,5.330789,5.334449
5.346492,5.346614,5.346642,5.350516
5.363956,5.364085,5.364113,5.367624
5.380902,5.381025,5.381053,5.385290
5.397204,5.397332,5.397361,5.400840
5.414200,5.414327,5.414355,5.418581
5.430535,5.430663,5.430691,5.434154
5.447532,5.447659,5.447688,5.452435
5.462934,5.463064,5.463092,5.466537
5.480864,5.480992,5.481021,5.485305
5.497344,5.497467,5.497494,5.500908
5.514193,5.514322,5.514350,5.518608
5.530633,5.530763,5.530791,5.534381
5.547435,5.547568,5.547597,5.551757
5.563959,5.564088,5.564117,5.567696
5.580772,5.580897,5.580926,5.585116
5.597291,5.597420,5.597448,5.600873
5.613884,5.614003,5.614031,5.618168
5.630633,5.630768,5.630796,5.634220
5.647530,5.647658,5.647686,5.651931
5.663961,5.664090,5.664118,5.667544
5.680861,5.680988,5.681016,5.685173
5.697204,5.697331,5.697360,5.700820
5.714197,5.714324,5.714354,5.718660
5.729727,5.729849,5.729877,5.733479
5.747536,5.747664,5.747693,5.751947
5.763967,5.764197,5.764227,5.767636
5.780871,5.780996,5.781025,5.785273
5.797287,5.797415,5.797443,5.800873
5.813090,5.813216,5.813244,5.817261
5.830624,5.830751,5.830780,5.834396
5.847308,5.847430,5.847458,5.851685
5.863773,5.863904,5.863933,5.867436
5.880598,5.880713,5.880737,5.885030
5.897079,5.897205,5.897234,5.900733
5.914139,5.914265,5.914294,5.919000
5.930539,5.930667,5.930696,5.933357
5.947533,5.947667,5.947696,5.951978
5.963867,5.963996,5.964024,5.967478
5.980873,5.981002,5.981030,5.985341
5.996768,5.996892,5.996920,6.000367
6.013247,6.013375,6.013403,6.017545
6.029597,6.029726,6.029754,6.033257
6.046416,6.046544,6.046573,6.050786
6.063960,6.064088,6.064116,6.067544
6.079781,6.079908,6.079937,6.084166
6.097203,6.097332,6.097360,6.100764
6.113354,6.113480,6.113508,6.117671
6.130624,6.130753,6.130782,6.134228
6.147512,6.147634,6.147661,6.151793
6.162952,6.163080,6.163108,6.166587
6.179832,6.179960,6.179988,6.184875
6.196337,6.196463,6.196491,6.199910
6.213399,6.213526,6.213554,6.217657
6.229647,6.229774,6.229802,6.233171
6.246674,6.246801,6.246830,6.251077
6.263815,6.263937,6.263965,6.267395
6.280052,6.280179,6.280208,6.284447
6.297296,6.297423,6.297451,6.300872
6.313318,6.313447,6.313476,6.317671
6.330622,6.330750,6.330779,6.334207
6.346547,6.346670,6.346698,6.350870
6.363220,6.363349,6.363379,6.366888
6.379986,6.380108,6.380136,6.384302
6.396571,6.396700,6.396729,6.400237
6.413549,6.413689,6.413718,6.417859
6.429851,6.429978,6.430007,6.433495
6.446859,6.446987,6.447016,6.451295
6.463218,6.463347,6.463376,6.466827
6.480225,6.480352,6.480381,6.484712
6.496213,6.496336,6.496364,6.499805
6.513583,6.513711,6.513740,6.517978
6.530033,6.530211,6.530249,6.533763
6.547523,6.547650,6.547678,6.551804
6.563398,6.563528,6.563557,6.567159
6.580170,6.580297,6.580326,6.584522
6.596374,6.596501,6.596529,6.599984
6.613546,6.613674,6.613702,6.617909
6.630625,6.630756,6.630785,6.634225
6.647238,6.647361,6.647389,6.651563
6.663484,6.663611,6.663640,6.667269
6.680403,6.680531,6.680559,6.684741
6.696754,6.696885,6.696914,6.700396
6.713749,6.713878,6.713907,6.718189
6.730119,6.730247,6.730276,6.733800
6.747032,6.747159,6.747188,6.751102
6.763077,6.763200,6.763228,6.766668
6.780488,6.780615,6.780643,6.784904
6.797283,6.797413,6.797441,6.800876
6.813749,6.813875,6.813903,6.817998
6.830296,6.830423,6.830452,6.834033
6.847522,6.847649,6.847677,6.851806
6.863661,6.863790,6.863819,6.867433
6.880478,6.880612,6.880640,6.884844
6.897295,6.897423,6.897451,6.900886
6.913905,6.914030,6.914058,6.918299
6.930372,6.930500,6.930528,6.934042
6.947285,6.947413,6.947441,6.951621
6.963652,6.963779,6.963808,6.967278
6.980662,6.980788,6.980816,6.985534
6.996983,6.997111,6.997140,7.000595
7.014011,7.014137,7.014165,7.018309
7.030104,7.030225,7.030253,7.033701
7.047390,7.047517,7.047545,7.051784
7.063927,7.064054,7.064083,7.067601
7.080831,7.080958,7.080986,7.085112
7.097255,7.097389,7.097417,7.100840
7.114155,7.114284,7.114312,7.118453
7.130590,7.130718,7.130746,7.134330
7.146691,7.146815,7.146844,7.151030
7.163910,7.164038,7.164066,7.167495
7.180892,7.181020,7.181047,7.185161
7.197324,7.197452,7.197481,7.200994
7.214002,7.214129,7.214194,7.218332
7.230583,7.230711,7.230740,7.234215
7.247548,7.247675,7.247704,7.251979
7.263886,7.264020,7.264049,7.267497
7.280868,7.280997,7.281025,7.285348
7.297190,7.297311,7.297339,7.300797
7.314219,7.314347,7.314374,7.318613
7.330628,7.330757,7.330785,7.334212
7.346611,7.346746,7.346775,7.350853
7.363971,7.364099,7.364129,7.367713
7.380856,7.380985,7.381013,7.385144
7.397287,7.397415,7.397442,7.400899
7.413496,7.413621,7.413650,7.418308
7.430640,7.430767,7.430796,7.434304
7.447577,7.447699,7.447727,7.451857
7.463975,7.464102,7.464131,7.467631
7.480875,7.481010,7.481039,7.485251
7.497215,7.497342,7.497371,7.500838
7.514203,7.514331,7.514359,7.518651
7.529579,7.529703,7.529730,7.533190
7.547452,7.547579,7.547607,7.551820
7.563997,7.564125,7.564154,7.567595
7.580879,7.581004,7.581033,7.585272
7.597295,7.597423,7.597452,7.600884
7.613902,7.614029,7.614058,7.618151
7.630639,7.630766,7.630795,7.634447
7.647421,7.647549,7.647577,7.651766
7.663970,7.664098,7.664127,7.667639
7.680444,7.680569,7.680598,7.684760
7.697236,7.697364,7.697392,7.700856
7.714209,7.714387,7.714425,7.718595
7.730549,7.730677,7.730706,7.734187
7.747542,7.747672,7.747701,7.751949
7.763885,7.764014,7.764043,7.767509
7.780869,7.781009,7.781037,7.785578
7.796283,7.796406,7.796434,7.799881
7.813997,7.814126,7.814154,7.818433
7.830688,7.830810,7.830838,7.834256
7.847549,7.847678,7.847707,7.851945
7.863949,7.864085,7.864113,7.867547
7.880863,7.880992,7.881021,7.885148
7.897169,7.897298,7.897327,7.900832
7.914124,7.914251,7.914280,7.918446
7.930640,7.930769,7.930798,7.934312
7.947453,7.947584,7.947613,7.951752
7.963973,7.964102,7.964131,7.967649
7.979956,7.980083,7.980111,7.984191
7.997201,7.997343,7.997373,8.000852
8.014044,8.014180,8.014211,8.018495
8.030536,8.030678,8.030706,8.034164
8.047538,8.047666,8.047694,8.052006
8.063451,8.063573,8.063601,8.067046
8.080854,8.080983,8.081011,8.085147
8.097296,8.097444,8.097473,8.101004
8.114112,8.114240,8.114268,8.118469
8.130623,8.130750,8.130777,8.134211
8.147528,8.147655,8.147683,8.151819
8.163959,8.164085,8.164113,8.167560
8.180866,8.181000,8.181028,8.185169
8.197289,8.197416,8.197445,8.200879
8.214012,8.214133,8.214160,8.218289
8.230631,8.230758,8.230786,8.234311
8.247536,8.247664,8.247693,8.251885
8.263864,8.263999,8.264028,8.267504
8.280875,8.281003,8.281032,8.285314
8.297201,8.297330,8.297359,8.300828
8.314189,8.314317,8.314344,8.318481
8.330485,8.330607,8.330635,8.334106
8.347524,8.347656,8.347684,8.351792
8.363962,8.364091,8.364120,8.367601
8.380774,8.380899,8.380941,8.385142
8.397294,8.397423,8.397450,8.401055
8.414075,8.414204,8.414232,8.418468
8.430618,8.430752,8.430779,8.434210
8.446871,8.446993,8.447021,8.451198
8.463962,8.464090,8.464120,8.467648
8.480932,8.481056,8.481083,8.485232
8.497198,8.497326,8.497355,8.500845
8.514206,8.514333,8.514361,8.518646
8.530536,8.530664,8.530694,8.534168
8.547527,8.547656,8.547684,8.551981
8.562802,8.562926,8.562955,8.566336
8.580863,8.580992,8.581020,8.585138
8.597301,8.597424,8.597451,8.600891
8.614040,8.614168,8.614196,8.618328
8.630628,8.630756,8.630785,8.634221
8.647439,8.647566,8.647593,8.651833
8.663957,8.664083,8.664112,8.667539
8.680743,8.680871,8.680900,8.685123
8.697205,8.697333,8.697361,8.700760
8.713771,8.713893,8.713921,8.718054
8.730629,8.730758,8.730786,8.734401
8.747516,8.747699,8.747736,8.751914
8.763869,8.763995,8.764024,8.767516
8.780619,8.780744,8.780771,8.784991
8.796904,8.796982,8.797000,8.798883
8.813959,8.814083,8.814112,8.817866
8.829624,8.829757,8.829786,8.833220
8.847528,8.847654,8.847683,8.851953
8.863947,8.864072,8.864100,8.867531
8.880863,8.880991,8.881019,8.885156
8.897291,8.897426,8.897454,8.900892
8.914122,8.914248,8.914276,8.918431
8.930627,8.930754,8.930782,8.934213
8.947527,8.947655,8.947684,8.951817
8.963962,8.964089,8.964117,8.967546
8.980796,8.980924,8.980952,8.985265
8.997298,8.997427,8.997455,9.000890
9.014142,9.014271,9.014298,9.018465
9.030628,9.030758,9.030787,9.034221
9.047522,9.047649,9.047679,9.051805
9.063969,9.064097,9.064125,9.067552
9.080864,9.080994,9.081022,9.085167
9.097296,9.097424,9.097451,9.100887
9.114206,9.114377,9.114406,9.118526
9.130630,9.130757,9.130786,9.134322
9.147561,9.147692,9.147719,9.151856
9.163962,9.164091,9.164119,9.167546
9.180858,9.180985,9.181013,9.185140
9.196718,9.196852,9.196879,9.200315
9.213159,9.213281,9.213308,9.217430
9.230625,9.230752,9.230781,9.234221
9.247519,9.247644,9.247672,9.251820
9.263962,9.264095,9.264124,9.267553
9.280857,9.280987,9.281014,9.285131
9.297204,9.297331,9.297360,9.300864
9.314196,9.314323,9.314352,9.318659
9.330538,9.330667,9.330696,9.334169
9.347523,9.347656,9.347685,9.352025
9.363816,9.363940,9.363968,9.367404
9.380861,9.380991,9.381020,9.385122
9.397292,9.397422,9.397449,9.400919
9.413898,9.414024,9.414053,9.418156
9.430629,9.430755,9.430782,9.434394
9.447438,9.447565,9.447594,9.451789
9.463961,9.464089,9.464119,9.467726
9.480149,9.480273,9.480301,9.484465
9.497290,9.497419,9.497447,9.500975
9.514262,9.514385,9.514413,9.519135
9.530622,9.530752,9.530781,9.534258
9.547530,9.547657,9.547686,9.552495
9.563870,9.563999,9.564028,9.567520
9.580855,9.580991,9.581018,9.585339
9.596262,9.596385,9.596413,9.599873
9.614030,9.614161,9.614191,9.618451
9.630628,9.630750,9.630777,9.634217
9.647532,9.647660,9.647690,9.651970
9.663948,9.664083,9.664112,9.667542
9.680857,9.680985,9.681013,9.685125
9.697291,9.697420,9.697448,9.701049
9.714108,9.714234,9.714263,9.718476
9.730618,9.730747,9.730775,9.734210
9.747191,9.747324,9.747352,9.751473
9.763961,9.764090,9.764118,9.767638
9.780859,9.780987,9.781015,9.785256
9.797300,9.797428,9.797458,9.800973
9.814222,9.814344,9.814373,9.818602
9.830624,9.830760,9.830789,9.834212
9.847529,9.847658,9.847686,9.852018
9.863039,9.863162,9.863190,9.866638
9.880865,9.880992,9.881021,9.885292
9.897293,9.897512,9.897541,9.900965
9.914196,9.914330,9.914359,9.918628
9.930621,9.930749,9.930778,9.934367
9.947535,9.947662,9.947690,9.951824
9.963960,9.964088,9.964116,9.967548
9.980862,9.980989,9.981018,9.985170
9.997293,9.997422,9.997450,10.000989
10.014129,10.014248,10.014276,10.018394
10.030624,10.030752,10.030780,10.034222
10.047522,10.047648,10.047677,10.051840
10.063866,10.063999,10.064028,10.067518
10.080865,10.080993,10.081021,10.085815
10.097207,10.097335,10.097363,10.100858
10.114326,10.114454,10.114482,10.118649
10.130115,10.130238,10.130265,10.133629
10.147653,10.147784,10.147811,10.151846
10.163550,10.163681,10.163710,10.167167
10.180549,10.180672,10.180699,10.184789
10.197441,10.197566,10.197595,10.201173
10.213902,10.214032,10.214061,10.218135
10.230832,10.230959,10.230987,10.234628
10.246688,10.246810,10.246838,10.250936
10.264177,10.264303,10.264330,10.268028
10.281034,10.281156,10.281182,10.285421
10.297510,10.297645,10.297672,10.301281
10.314288,10.314414,10.314441,10.318591
10.330239,10.330366,10.330394,10.333918
10.347653,10.347779,10.347806,10.352776
10.364082,10.364209,10.364236,10.367951
10.380993,10.381124,10.381150,10.385777
10.397346,10.397469,10.397495,10.400933
10.414153,10.414278,10.414305,10.418331
10.430842,10.430968,10.430996,10.434601
10.447659,10.447783,10.447811,10.451986
10.464174,10.464303,10.464330,10.467914
10.480964,10.481091,10.481119,10.485080
10.497413,10.497539,10.497566,10.501056
10.513649,10.513770,10.513798,10.517737
10.530450,10.530582,10.530610,10.533805
10.547462,10.547662,10.547692,10.551640
10.563037,10.563161,10.563189,10.566347
10.580849,10.580976,10.581003,10.585870
10.597204,10.597340,10.597369,10.600728
10.614014,10.614144,10.614173,10.618157
10.629663,10.629786,10.629813,10.633112
10.647522,10.647649,10.647676,10.651632
10.664002,10.664123,10.664150,10.667533
10.680856,10.680987,10.681016,10.685163
10.697201,10.697329,10.697357,10.700703
10.714087,10.714218,10.714246,10.718008
10.730617,10.730746,10.730774,10.734266
10.747420,10.747558,10.747586,10.751663
10.763962,10.764092,10.764120,10.767517
10.780548,10.780675,10.780703,10.784694
10.797294,10.797424,10.797452,10.800852
10.814013,10.814147,10.814177,10.818189
10.830536,10.830673,10.830702,10.834062
10.847512,10.847644,10.847672,10.851808
10.863864,10.863994,10.864022,10.867379
10.880848,10.880979,10.881007,10.885206
10.896267,10.896363,10.896384,10.898628
10.914044,10.914174,10.914203,10.918327
10.929859,10.929994,10.930023,10.933313
10.947520,10.947650,10.947680,10.951826
10.963955,10.964087,10.964114,10.967356
10.980754,10.980885,10.980912,10.985231
10.997293,10.997425,10.997455,11.000934
11.013030,11.013159,11.013186,11.017200
11.030627,11.030758,11.030787,11.034134
11.047625,11.047750,11.047778,11.051756
11.063966,11.064096,11.064125,11.067493
11.080852,11.080981,11.081010,11.085052
11.096144,11.096272,11.096301,11.099346
11.113745,11.113831,11.113849,11.116479
11.130258,11.130338,11.130355,11.132144
11.147517,11.147649,11.147677,11.151854
11.163465,11.163592,11.163621,11.166877
11.180851,11.180981,11.181008,11.185144
11.197294,11.197432,11.197460,11.200815
11.213848,11.213980,11.214008,11.218074
11.230624,11.230754,11.230783,11.234213
11.247512,11.247642,11.247671,11.251657
11.263960,11.264091,11.264119,11.267567
11.280012,11.280137,11.280165,11.284188
11.297201,11.297332,11.297360,11.300702
11.314250,11.314374,11.314402,11.318387
11.330659,11.330790,11.330818,11.334243
11.347522,11.347652,11.347681,11.352200
11.363865,11.363995,11.364023,11.367348
11.380848,11.380979,11.381006,11.385595
11.396553,11.396683,11.396711,11.399955
11.414021,11.414162,11.414190,11.418194
11.430355,11.430479,11.430507,11.433760
11.447520,11.447651,11.447680,11.451806
11.463948,11.464078,11.464107,11.467376
11.480858,11.480994,11.481023,11.485145
11.497175,11.497307,11.497335,11.500581
11.514108,11.514238,11.514266,11.518276
11.530630,11.530764,11.530791,11.534065
